"","stats","pollutant","mod","data","odds.mean","odds.ll","odds.ul","odds.prob"
"218","Bayesian","Traffic Average","fml108","data_1yr",0.0100878247581258,-0.174937596717747,0.22452132346318,0.51475
"219","Bayesian","Traffic Average","fml109","data_1yr",0.000610326532552774,-0.182253014181666,0.222750896905033,0.4835
"220","Bayesian","Traffic Average","fml110","data_1yr",0.00476731388828733,-0.155105431462017,0.186691137273133,0.51725
"221","Bayesian","Traffic Average","fml111","data_1yr",-0.0106737874233157,-0.195712430095682,0.204505725684115,0.4295
"222","Bayesian","Traffic Average","fml112","data_1yr",69347393760.2502,-0.999940741826866,37601.4543349328,0.497
"223","Bayesian","Traffic Average","fml113","data_1yr",0.377463358342849,-0.828498956600716,4.53592972343165,0.47625
"224","Bayesian","Traffic Average","fml114","data_1yr",0.0128147817049846,-0.174387322508048,0.262628611760737,0.511775
"225","Bayesian","Traffic Average","fml115","data_1yr",1.74556375868558e+25,-0.999979979346559,110410.926868743,0.528575
"226","Bayesian","Traffic Average","fml101","data_5yrs",-0.00112047930837678,-0.173560436726773,0.20822924652734,0.455
"227","Bayesian","Traffic Average","fml102","data_5yrs",0.00584757821567261,-0.172129696830786,0.209734760315448,0.4955
"228","Bayesian","Traffic Average","fml106","data_5yrs",0.000782832887982865,-0.193105768966547,0.196895868110705,0.495
"229","Bayesian","Traffic Average","fml107","data_5yrs",-0.00220397831431707,-0.165574294222062,0.202695129368488,0.4845
"230","Bayesian","Traffic Average","fml108","data_5yrs",0.000725095602972514,-0.172324677476675,0.217828377983795,0.488
"231","Bayesian","Traffic Average","fml109","data_5yrs",0.00845829593531078,-0.168962527335591,0.204513538652,0.50175
"232","Bayesian","Traffic Average","fml110","data_5yrs",0.00608267783505712,-0.162288720085797,0.190000458786548,0.51175
"233","Bayesian","Traffic Average","fml111","data_5yrs",0.00365288260612151,-0.17574302046789,0.206853240702284,0.50475
"234","Bayesian","Traffic Average","fml112","data_5yrs",9005791275.81343,-0.999964553715498,136089.478760787,0.5055
"235","Bayesian","Traffic Average","fml113","data_5yrs",0.279848856390749,-0.754340770793799,3.34831550241386,0.61075
"236","Bayesian","Traffic Average","fml114","data_5yrs",-0.00120457317613865,-0.16569494812814,0.208449539620967,0.473425
"237","Bayesian","Traffic Average","fml115","data_5yrs",4.05940669812653e+49,-0.999985168892827,37193.5066630864,0.451725
"238","Bayesian","Traffic Average","fml101","data_10yrs",-0.00392792468475067,-0.17131190096518,0.208407258808712,0.434
"239","Bayesian","Traffic Average","fml102","data_10yrs",0.00798701040845717,-0.179951668891562,0.220949394838099,0.521
"240","Bayesian","Traffic Average","fml106","data_10yrs",0.00461811606128215,-0.1755742784584,0.216596006110463,0.48625
"241","Bayesian","Traffic Average","fml107","data_10yrs",0.00459821308566544,-0.167626851185762,0.222404827558197,0.4765
"242","Bayesian","Traffic Average","fml108","data_10yrs",0.00465714754508562,-0.168803064387297,0.198629216484172,0.50225
"243","Bayesian","Traffic Average","fml109","data_10yrs",0.00394468944925164,-0.171029766248992,0.200069998977121,0.50425
"244","Bayesian","Traffic Average","fml110","data_10yrs",0.00525874701146756,-0.15510840998451,0.185121578444536,0.503
"245","Bayesian","Traffic Average","fml111","data_10yrs",0.0126251787747058,-0.169110897622556,0.218058527579107,0.5045
